NAMES,SMILES,VALUE
C1495_A0064,COCCOCC[N@+]1(C)CCC[C@@H](C)C1.O=C([O-])C(F)(F)F,150
C1492_A0069,CCCC[N@@H+]1CCC[C@H](C)C1.[I-],180
C1497_A0069,CCCCCC[N@+]1(C)CCC[C@@H](C)C1.[I-],180
C1495_A0069,COCCOCC[N@+]1(C)CCC[C@@H](C)C1.[I-],180
C0750_A0020,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)F,386
C0750_A0008,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)F,181
C1169_A0044,COS(=O)(=O)[O-].CSC(N)=[NH2+],200
C1170_A0004,CCSC(N)=[NH2+].[Br-],202
C1170_A0083,CCOS(=O)(=O)[O-].CCSC(N)=[NH2+],183
C1170_A0048,CCSC(N)=[NH2+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,258
C1171_A0004,CCSC(NC)=[NH+]C.[Br-],166
C1171_A0083,CCOS(=O)(=O)[O-].CCSC(NC)=[NH+]C,175
C1171_A0048,CCSC(NC)=[NH+]C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,245
C0870_A0004,CCSC(N(C)C)=[N+](C)C.[Br-],131
C0870_A0048,CCSC(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,307
C1173_A0004,CCNC(=[NH+]CC)SCC.[Br-],150
C1173_A0083,CCNC(=[NH+]CC)SCC.CCOS(=O)(=O)[O-],186
C1173_A0048,CCNC(=[NH+]CC)SCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,257
C1174_A0004,CCCCSC(N)=[NH2+].[Br-],195
C1174_A0048,CCCCSC(N)=[NH2+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,257
C1175_A0004,CCCCSC(NC)=[NH+]C.[Br-],161
C1175_A0048,CCCCSC(NC)=[NH+]C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,209
C1176_A0004,CCCCSC(N(C)C)=[N+](C)C.[Br-],121
C1176_A0048,CCCCSC(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,287
C1498_A0004,CCCCS/C(NCC)=[NH+]/CC.[Br-],150
C1498_A0048,CCCCS/C(NCC)=[NH+]/CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,175
C1177_A0004,CCCCCCSC(N)=[NH2+].[Br-],196
C1177_A0048,CCCCCCSC(N)=[NH2+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,240
C1178_A0004,CCCCCCSC(NC)=[NH+]C.[Br-],157
C1178_A0048,CCCCCCSC(NC)=[NH+]C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,256
C1179_A0004,CCCCCCSC(N(C)C)=[N+](C)C.[Br-],121
C1179_A0048,CCCCCCSC(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,314
C1180_A0004,CCCCCCSC(NCC)=[NH+]CC.[Br-],154
C1180_A0048,CCCCCCSC(NCC)=[NH+]CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,239
C1181_A0004,CCCCCCCCSC(N)=[NH2+].[Br-],204
C1181_A0048,CCCCCCCCSC(N)=[NH2+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,258
C1182_A0004,CCCCCCCCSC(NC)=[NH+]C.[Br-],159
C1182_A0048,CCCCCCCCSC(NC)=[NH+]C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,231
C1499_A0004,CCCCCCCCSC(N(C)C)=[N+](C)C.[Br-],115
C1499_A0048,CCCCCCCCSC(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,311
C1500_A0004,CCCCCCCCS/C(NCC)=[NH+]/CC.[Br-],150
C1500_A0048,CCCCCCCCS/C(NCC)=[NH+]/CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,175
C0741_A0033,CCCCCCCC[P+](C)(CCCCCCCC)CCCCCCCC.[Cl-],323
C0708_A0033,CCCCCCCC[P+](CC)(CCCCCCCC)CCCCCCCC.[Cl-],317
C0786_A0033,CCCCCCCC[P+](CCC)(CCCCCCCC)CCCCCCCC.[Cl-],322
C1501_A0033,CCCCCCCC[P+](CCCC)(CCCCCCCC)CCCCCCCC.[Cl-],326
C1502_A0033,CCCCCCCC[P+](CCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],310
C1503_A0033,CCCCCCCC[P+](CCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],305
C1504_A0033,CCCCCCCC[P+](CCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],315
C1505_A0033,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],317
C1506_A0033,CCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],295
C1507_A0033,CCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],312
C1035_A0033,CCCCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],320
C0559_A0033,CCCCCCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],330
C0152_A0168,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F,285
C0315_A0168,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F,256
C0141_A0168,COCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F,252
C1508_A0030,CCCCc1c[n+](Cc2ccccc2)nn1C.Cc1ccc(S(=O)(=O)[O-])cc1,240
C1508_A0084,CCCCc1c[n+](Cc2ccccc2)nn1C.O=S(=O)([O-])C(F)(F)F,245
C1014_A0030,CCCCc1c[n+](-c2ccccc2)nn1C.Cc1ccc(S(=O)(=O)[O-])cc1,247
C1014_A0084,CCCCc1c[n+](-c2ccccc2)nn1C.O=S(=O)([O-])C(F)(F)F,310
C0905_A0030,CCCCc1c[n+](C)nn1C.Cc1ccc(S(=O)(=O)[O-])cc1,238
C0905_A0084,CCCCc1c[n+](C)nn1C.O=S(=O)([O-])C(F)(F)F,228
C0773_A0030,Cc1ccc(S(=O)(=O)[O-])cc1.Cn1cc[n+](C)n1,240
C0773_A0084,Cn1cc[n+](C)n1.O=S(=O)([O-])C(F)(F)F,221
C0958_A0030,Cc1ccc(S(=O)(=O)[O-])cc1.Cn1cc[n+](C)c1,324
C0958_A0084,Cn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,417
C0448_A0033,C[n+]1ccn(CC#N)c1.[Cl-],206
C0197_A0004,C[n+]1ccn(CCC#N)c1.[Br-],205
C0196_A0033,C[n+]1ccn(CCCCC#N)c1.[Cl-],224
C1509_A0004,Cn1cc[n+](CCCCCC#N)c1.[Br-],248
C1510_A0004,Cn1cc[n+](CCCCCCC#N)c1.[Br-],257
C1511_A0004,C[C@H](C#N)[n+]1ccn(C)c1.[Br-],219
C1512_A0033,CCCC[n+]1ccn(CC#N)c1.[Cl-],186
C1513_A0004,CCCC[n+]1ccn(CCC#N)c1.[Br-],227
C1514_A0033,CCCCn1cc[n+](CCCC#N)c1.[Cl-],243
C1515_A0033,CCCCn1cc[n+](CCCCC#N)c1.[Cl-],240
C1516_A0004,CCCC[n+]1ccn([C@@H](C)C#N)c1.[Br-],211
C1517_A0033,N#CCC[n+]1ccn(CC#N)c1.[Cl-],196
C1518_A0033,N#CCCC[n+]1ccn(CCC#N)c1.[Cl-],196
C1519_A0033,N#CCCCC[n+]1ccn(CCC#N)c1.[Cl-],190
C1520_A0004,N#CCCCCC[n+]1ccn(CCC#N)c1.[Br-],202
C1521_A0004,N#CCCCCCC[n+]1ccn(CCC#N)c1.[Br-],161
C0448_A0090,C[n+]1ccn(CC#N)c1.O=[N+]([O-])[O-],183
C0197_A0090,C[n+]1ccn(CCC#N)c1.O=[N+]([O-])[O-],166
C0083_A0090,C[n+]1ccn(CCCC#N)c1.O=[N+]([O-])[O-],223
C0196_A0090,C[n+]1ccn(CCCCC#N)c1.O=[N+]([O-])[O-],266
C1511_A0090,C[C@H](C#N)[n+]1ccn(C)c1.O=[N+]([O-])[O-],168
C1512_A0090,CCCC[n+]1ccn(CC#N)c1.O=[N+]([O-])[O-],168
C1513_A0090,CCCC[n+]1ccn(CCC#N)c1.O=[N+]([O-])[O-],180
C1514_A0090,CCCCn1cc[n+](CCCC#N)c1.O=[N+]([O-])[O-],258
C1515_A0090,CCCCn1cc[n+](CCCCC#N)c1.O=[N+]([O-])[O-],263
C1516_A0090,CCCC[n+]1ccn([C@@H](C)C#N)c1.O=[N+]([O-])[O-],157
C0448_A0056,C[n+]1ccn(CC#N)c1.N#C[N-]C#N,210
C0197_A0056,C[n+]1ccn(CCC#N)c1.N#C[N-]C#N,161
C0196_A0056,C[n+]1ccn(CCCCC#N)c1.N#C[N-]C#N,247
C1509_A0056,Cn1cc[n+](CCCCCC#N)c1.N#C[N-]C#N,264
C1510_A0056,Cn1cc[n+](CCCCCCC#N)c1.N#C[N-]C#N,266
C1517_A0056,N#CCC[n+]1ccn(CC#N)c1.N#C[N-]C#N,148
C1518_A0056,N#CCCC[n+]1ccn(CCC#N)c1.N#C[N-]C#N,164
C1519_A0056,N#CCCCC[n+]1ccn(CCC#N)c1.N#C[N-]C#N,170
C1520_A0056,N#CCCCCC[n+]1ccn(CCC#N)c1.N#C[N-]C#N,165
C1521_A0056,N#CCCCCCC[n+]1ccn(CCC#N)c1.N#C[N-]C#N,157
C1529_A0048,COCC[N+](C)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,425
C1530_A0048,CC[N+](CCOC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,420
C1531_A0048,COCC[N+](C)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,409
C1532_A0048,CC[N+](CCOC)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,387
C1533_A0048,COC(=O)C[N+](C)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,320
C1534_A0048,CC[N+](CC(=O)OC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,301
C1535_A0048,COC(=O)C[N+](C)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,341
C1536_A0048,CC[N+](CC(=O)OC)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338
C1119_A0179,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1ccc2[n-]cnc2c1,314
C1119_A0180,Brc1ccc2[n-]cnc2c1.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,327
C1119_A0181,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CSc1nc2ccccc2[n-]1,319
C1119_A0182,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#Cc1ccc[n-]1,316
C1119_A0109,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)c1cc[n-]n1,260
C1119_A0110,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cc1cc(C(F)(F)F)[n-]n1,260
C1119_A0098,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[c-]1c[nH]nn1,328
C1119_A0101,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[c-]1nc[nH]n1,320
C1537_A0183,CCCCCC[N+](C)(C)CCO.c1c[n-]cn1,160
C1537_A0184,CCCCCC[N+](C)(C)CCO.C[C@@H](O)[C@H](N)C(=O)[O-],200
C0519_A0109,CCCC[P+](CC)(CC)CC.FC(F)(F)c1cc[n-]n1,264
C1210_A0109,CCCCCCCC[P+](CC)(CC)CC.FC(F)(F)c1cc[n-]n1,254
C0519_A0110,CCCC[P+](CC)(CC)CC.Cc1cc(C(F)(F)F)[n-]n1,231
C1210_A0110,CCCCCCCC[P+](CC)(CC)CC.Cc1cc(C(F)(F)F)[n-]n1,237
C0519_A0111,CCCC[P+](CC)(CC)CC.c1ccc2[n-]ncc2c1,286
C1210_A0111,CCCCCCCC[P+](CC)(CC)CC.c1ccc2[n-]ncc2c1,282
C1119_A0111,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1ccc2[n-]ncc2c1,296
C0315_A0048,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,445
C1280_A0048,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,295
C0598_A0048,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,290
C1281_A0048,CCC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,280
C1490_A0152,CN(C)C(=[NH2+])N(C)C.[O-]c1ccccc1,104
C1490_A0153,CN(C)C(=[NH2+])N(C)C.Cc1ccc([O-])cc1,100
C1490_A0154,CN(C)C(=[NH2+])N(C)C.COc1ccc([O-])cc1,115
C1490_A0155,CN(C)C(=[NH2+])N(C)C.[O-]c1ccc(F)cc1,100
C0973_A0048,CCCCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,380
C0709_A0048,CCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,395
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,400
C0025_A0048,CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,446
C0471_A0048,CCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,403
C0981_A0048,CCCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,446
C0649_A0048,CC[N+](C)(CC)CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,420
C1997_A0048,CCCCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,445
C1538_A0048,CCCC[N+](C)(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,485
C1539_A0048,CCCCC[N+](C)(CCC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433
C0460_A0048,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414
C1125_A0048,Cn1cc[n+](CC(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,417
C1526_A0017,CC[N+](CC)(CC)CCCCS(=O)(=O)O.O=S(=O)([O-])O,314
C1199_A0179,CCCC[P+](CCCC)(CCCC)CCCC.c1ccc2[n-]cnc2c1,318
C1199_A0180,Brc1ccc2[n-]cnc2c1.CCCC[P+](CCCC)(CCCC)CCCC,325
C1199_A0182,CCCC[P+](CCCC)(CCCC)CCCC.N#Cc1ccc[n-]1,308
C1199_A0109,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)c1cc[n-]n1,278
C0872_A0179,CC[P+](CC)(CC)CC.c1ccc2[n-]cnc2c1,314
C1564_A0004,Cc1n(CCN)cc[n+]1CCN.[Br-],248
C1572_A0048,CN(C)P(=[NH+]C(C)(C)C)(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,324
C1573_A0048,CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323
C1574_A0048,CN1CCCN(C)P1(=[NH+]C(C)(C)C)N1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300
C1571_A0048,CN(C)P(=[NH2+])(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,325
C1569_A0048,CC[NH+]=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,347
C1567_A0048,CN1CCCN2CCC[NH+]=C12.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,379
C1570_A0048,C1CNC2=[NH+]CCCN2C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,371
C1490_A0048,CN(C)C(=[NH2+])N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,297
C1572_A0067,CN(C)P(=[NH+]C(C)(C)C)(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,321
C1573_A0067,CC(C)(C)[NH+]=P(N1CCCC1)(N1CCCC1)N1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,322
C1574_A0067,CN1CCCN(C)P1(=[NH+]C(C)(C)C)N1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,311
C1571_A0067,CN(C)P(=[NH2+])(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,325
C1569_A0067,CC[NH+]=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,319
C1567_A0067,CN1CCCN2CCC[NH+]=C12.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,383
C1570_A0067,C1CNC2=[NH+]CCCN2C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338
C1490_A0067,CN(C)C(=[NH2+])N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,302
C1254_A0309,O=C([O-])CCCCCC(=O)O.c1ccn2cc[nH+]c2c1,175
C1254_A0088,O=C([O-])c1ccccc1C(=O)O.c1ccn2cc[nH+]c2c1,175
C1254_A0107,O=C([O-])C(=O)O.c1ccn2cc[nH+]c2c1,165
C1254_A0017,O=S(=O)([O-])O.c1ccn2cc[nH+]c2c1,336
C1254_A0308,[S-]c1ccccc1S.c1ccn2cc[nH+]c2c1,126
C1254_A0315,[S-]c1ccccc1SSCCS.c1ccn2cc[nH+]c2c1,260
C1566_A0134,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],283
C1566_A0251,CCCC[P+](CCCC)(CCCC)CCCN.N=C(N)NCCC[C@H](N)C(=O)[O-],228
C1566_A0252,CCCC[P+](CCCC)(CCCC)CCCN.NC(=O)C[C@H](N)C(=O)[O-],230
C1566_A0253,CCCC[P+](CCCC)(CCCC)CCCN.N[C@@H](CC(=O)[O-])C(=O)O,254
C1566_A0254,CCCC[P+](CCCC)(CCCC)CCCN.N[C@@H](CS)C(=O)[O-],202
C1566_A0290,CCCC[P+](CCCC)(CCCC)CCCN.NC(=O)CC[C@H](N)C(=O)[O-],297
C1566_A0255,CCCC[P+](CCCC)(CCCC)CCCN.N[C@@H](CCC(=O)O)C(=O)[O-],262
C1566_A0141,CCCC[P+](CCCC)(CCCC)CCCN.NCC(=O)[O-],281
C1566_A0256,CCCC[P+](CCCC)(CCCC)CCCN.N[C@@H](Cc1c[nH]cn1)C(=O)[O-],300
C1566_A0193,CCCC[P+](CCCC)(CCCC)CCCN.CC[C@H](C)[C@H](N)C(=O)[O-],284
C1566_A0289,CC(C)CC(N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,283
C1566_A0142,CCCC[P+](CCCC)(CCCC)CCCN.NCCCC[C@H](N)C(=O)[O-],292
C1566_A0258,CCCC[P+](CCCC)(CCCC)CCCN.CSCC[C@H](N)C(=O)[O-],275
C1566_A0259,CCCC[P+](CCCC)(CCCC)CCCN.N[C@@H](Cc1ccccc1)C(=O)[O-],282
C1566_A0211,CCCC[P+](CCCC)(CCCC)CCCN.O=C([O-])[C@@H]1CCCN1,280
C1566_A0146,CCCC[P+](CCCC)(CCCC)CCCN.N[C@@H](CO)C(=O)[O-],254
C1566_A0184,CCCC[P+](CCCC)(CCCC)CCCN.C[C@@H](O)[C@H](N)C(=O)[O-],245
C1566_A0288,CCCC[P+](CCCC)(CCCC)CCCN.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],277
C1566_A0292,CCCC[P+](CCCC)(CCCC)CCCN.N[C@@H](Cc1ccc(O)cc1)C(=O)[O-],231
C1566_A0260,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,293
C1119_A0141,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.NCC(=O)[O-],319
C1119_A0134,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.C[C@H](N)C(=O)[O-],336
C1119_A0200,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CNCC(=O)[O-],329
C1119_A0260,CC(C)[C@H](N)C(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,332
C1119_A0289,CC(C)CC(N)C(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,308
C1119_A0193,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CC[C@H](C)[C@H](N)C(=O)[O-],340
C1976_A0048,CCCC[n+]1ccc(-c2ccncc2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,354
C1977_A0048,C[n+]1cccc2ccc3cccnc3c21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,334
C1167_A0020,C1CC[NH2+]C1.F[B-](F)(F)F,344
C1167_A0084,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)F,426
C1167_A0079,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,371
C1167_A0207,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,408
C1167_A0096,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,393
C1167_A0318,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)F,378
C1978_A0048,Cc1n(Cn2cccn2)cc[n+]1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,295
C1979_A0048,CCC[n+]1ccn(Cn2cccn2)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288
C1980_A0048,Cc1n(Cn2cccn2)cc[n+]1CCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,285
C1981_A0048,CCCC[n+]1ccn(Cn2cccn2)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318
C1982_A0048,Cc1n(Cn2cccn2)cc[n+]1CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,306
C1983_A0048,CCCCCC[n+]1ccn(Cn2cccn2)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,304
C1984_A0048,Cc1n(Cn2cccn2)cc[n+]1CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,292
C1981_A0011,CCCC[n+]1ccn(Cn2cccn2)c1C.F[P-](F)(F)(F)(F)F,266
C1982_A0011,Cc1n(Cn2cccn2)cc[n+]1CCCC(F)(F)F.F[P-](F)(F)(F)(F)F,268
C1983_A0011,CCCCCC[n+]1ccn(Cn2cccn2)c1C.F[P-](F)(F)(F)(F)F,271
C1985_A0048,Cc1cc(C)n(Cn2cc[n+](C)c2C)n1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,267
C1986_A0048,CCCC[n+]1ccn(Cn2nc(C)cc2C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,270
C1987_A0048,CCCCCC[n+]1ccn(Cn2nc(C)cc2C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,282
C1985_A0011,Cc1cc(C)n(Cn2cc[n+](C)c2C)n1.F[P-](F)(F)(F)(F)F,242
C1986_A0011,CCCC[n+]1ccn(Cn2nc(C)cc2C)c1C.F[P-](F)(F)(F)(F)F,221
C1987_A0011,CCCCCC[n+]1ccn(Cn2nc(C)cc2C)c1C.F[P-](F)(F)(F)(F)F,231
C0152_A0048,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343
C1317_A0048,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,325
C0315_A0020,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,310
C0155_A0048,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,341
C0137_A0048,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,320
C0168_A0048,CCCCCCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,315
C0168_A0020,CCCCCCCC[N+]1(C)CCCCC1.F[B-](F)(F)F,325
C0168_A0056,CCCCCCCC[N+]1(C)CCCCC1.N#C[N-]C#N,200
C0168_A0084,CCCCCCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,300
C1988_A0011,CCCCn1cc(C[n+]2ccn(C)c2C)nn1.F[P-](F)(F)(F)(F)F,327
C1989_A0011,CCCCn1cc(C[n+]2ccn(C)c2)nn1.F[P-](F)(F)(F)(F)F,319
C1988_A0048,CCCCn1cc(C[n+]2ccn(C)c2C)nn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,349
C1989_A0048,CCCCn1cc(C[n+]2ccn(C)c2)nn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333
C1990_A0011,Cc1n(C)cc[n+]1Cc1cn(Cc2ccccc2)nn1.F[P-](F)(F)(F)(F)F,328
C1990_A0048,Cc1n(C)cc[n+]1Cc1cn(Cc2ccccc2)nn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,360
C1991_A0011,Cn1cc[n+](Cc2cn(Cc3ccccc3)nn2)c1.F[P-](F)(F)(F)(F)F,328
