NAMES,SMILES,VALUE
C1043_A0004,Cc1cc(C)c(-[n+]2ccn(Cc3cc4ccc3CCc3ccc(c(P(c5ccccc5)c5ccccc5)c3)CC4)c2)c(C)c1.[Br-],275
C1012_A0004,C=CCn1cc[n+](CCC)c1.[Br-],30
C0253_A0004,C#CCn1cc[n+](CC#C)c1.[Br-],142
C0931_A0004,C=CCn1cc[n+](CCCCC)c1.[Br-],21
C0026_A0004,CCCCCCCCCCCCn1cc[n+](CC[C@H](C)CCC=C(C)C)c1.[Br-],6
C0144_A0004,CCCCCCCCCCCCCCCCCCn1cc[n+](CC[C@H](C)CCC=C(C)C)c1.[Br-],41
C0275_A0004,CC(=O)c1sc(Nc2ccccc2)c(-n2cc[n+](CC(=O)c3ccccc3)c2)c1-c1ccccc1.[Br-],199
C0107_A0004,CCOC(=O)CCCn1c(C)[n+](Cc2ccccc2)c2ccccc21.[Br-],231
C0417_A0004,CCCCCCCCCCCC[n+]1cn(CC)c2ccccc21.[Br-],71
C0909_A0004,C[n+]1c(-c2ccccc2C(=O)O)[nH]c2ccccc21.[Br-],270
C1126_A0004,CCCCCCCCCn1c[n+](CCCCCCCCC)c2ccccc21.[Br-],97
C0827_A0004,CCCCCCCCCCCCCCCC[n+]1cn(CC)c2ccccc21.[Br-],67
C0093_A0004,Cn1c(-c2ccc([N+](=O)[O-])cc2)[n+](C)c2cc([N+](=O)[O-])ccc21.[Br-],255
C0224_A0004,Cn1c(C(F)(F)F)[n+](C)c2ccccc21.[Br-],260
C0195_A0004,CCc1n(C)c2ccc([N+](=O)[O-])cc2[n+]1C.[Br-],245
C0116_A0004,CCn1c(C)[n+](CCC=O)c2cc(Cl)c(Cl)cc21.[Br-],280
C1143_A0004,Cn1c(C(F)(F)F)[n+](C)c2cc(Cl)ccc21.[Br-],192
C0477_A0004,Cn1c(C(F)(F)F)[n+](C)c2c(Br)c(Br)c(Br)c(Br)c21.[Br-],213
C0744_A0004,CCn1c(Cc2ccccc2)[n+](CCC(C)=O)c2cc(Cl)c(Cl)cc21.[Br-],173
C0027_A0004,CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(C#N)cc21.[Br-],207
C1141_A0004,CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(C(=O)OC)cc21.[Br-],209
C0670_A0004,CCOC(=O)C[n+]1c(-c2ccc(-c3ccc(Cl)cc3)o2)n(C)c2ccc(S(C)(=O)=O)cc21.[Br-],225
C0037_A0004,CCN1C(=CC=Cc2n(CCOC(C)=O)c3ccc(C#N)cc3[n+]2CCO)N(CC)c2cc(C#N)ccc21.[Br-],188
C0207_A0004,CCN1C(=CC=Cc2n(CC)c3c(Br)c(Br)c(Br)c(Br)c3[n+]2CC)N(CC)c2c(Br)c(Br)c(Br)c(Br)c21.[Br-],215
C0384_A0004,CCN1C(=CC=Cc2n(CC)c3c(Br)c(Cl)c(Cl)c(Br)c3[n+]2CC)N(CC)c2c(Br)c(Cl)c(Cl)c(Br)c21.[Br-],283
C0453_A0004,CCN1C(=CC=Cc2n(CCOC(C)=O)c3ccc(C#N)cc3[n+]2CCOC(C)=O)N(CC)c2cc(Cl)c(Cl)cc21.[Br-],163
C0133_A0004,CCNS(=O)(=O)c1ccc2c(c1)[n+](CCCCS(=O)(=O)NC(C)=O)c(C=CC=C1Oc3cc(C)c(C)cc3N1CC)n2CC.[Br-],153
C0732_A0004,CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CCOCCC(=O)O)N(CCOCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],225
C0084_A0004,Cc1n(C)c2ccccc2[n+]1CC#N.[Br-],243
C0911_A0004,CCn1c(C)[n+](CC#N)c2ccccc21.[Br-],261
C1017_A0004,Cc1ccc(C(=O)C[n+]2c(N)n(C)c3ccccc32)cc1.[Br-],272
C0177_A0004,Cn1c(N)[n+](CC(=O)c2ccco2)c2ccccc21.[Br-],259
C0485_A0004,CC[n+]1c(-c2cc(C)nc3ccccc23)[nH]c2ccccc21.[Br-],319
C0674_A0004,COc1ccc2c(c1)[n+](CC(=O)c1ccccc1)cn2C.[Br-],196
C0937_A0004,Cn1c[n+](CC(=O)c2ccccc2)c2cc([N+](=O)[O-])ccc21.[Br-],224
C0995_A0004,Cc1n(C)c2ccc([N+](=O)[O-])cc2[n+]1CC(=O)c1ccccc1.[Br-],265
C1112_A0004,CCCCn1c(N)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],213
C0104_A0004,CCn1c[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2cc(C)c(C)cc21.[Br-],254
C1067_A0004,COc1ccc2c(c1)[n+](CC(=O)c1ccc([N+](=O)[O-])cc1)cn2C.[Br-],239
C0569_A0004,Cc1n(-c2ccccc2)c2ccccc2[n+]1CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],227
C0198_A0004,Cn1c[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2cc([N+](=O)[O-])ccc21.[Br-],236
C0112_A0004,CCN(CC)CCn1c(C)[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc21.[Br-],198
C1156_A0004,COc1ccc(OC)c2c1n(Cc1ccccc1)c[n+]2CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],227
C0258_A0004,CC(C)(C)C(=O)C[n+]1c(N)n(N)c2ccccc21.[Br-],248
C1022_A0004,Nc1n(N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],258
C0760_A0004,COc1ccc(C(=O)C[n+]2c(N)n(N)c3ccccc32)cc1.[Br-],280
C0199_A0004,CC(C)n1c(N)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],208
C0089_A0004,COC(=O)C[n+]1c(N)n(C)c2ccccc21.[Br-],241
C0111_A0004,CCOC(=O)C[n+]1c(N)n(C)c2ccccc21.[Br-],252
C0927_A0004,CCCCn1c(N)[n+](CC(=O)OC)c2ccccc21.[Br-],228
C0820_A0004,Nc1n(Cc2ccc([N+](=O)[O-])cc2)c2ccccc2[n+]1Cc1ccc([N+](=O)[O-])cc1.[Br-],317
C1068_A0004,Cn1c(SCC(=O)c2ccccc2)[n+](N)c2ccccc21.[Br-],123
C0021_A0004,N#CCCCn1c[n+](CCC#N)c2ccccc21.[Br-],151
C0989_A0004,COC(=O)Cn1c(C)[n+](CC(C)=O)c2ccccc21.[Br-],231
C0769_A0004,CCOC(=O)Cn1c(CC)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],235
C0049_A0004,COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(OC)cc2)c2ccccc21.[Br-],215
C0644_A0004,O=C(O)Cn1c(Cc2ccccc2)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],176
C0264_A0004,CCCCNC(=O)Cn1c(C)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],217
C0480_A0004,COC(=O)Cn1c(C)[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc21.[Br-],228
C0490_A0004,CCOC(=O)Cn1c(Cc2ccccc2)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],212
C0768_A0004,CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],248
C0350_A0004,CCCCCCCCN1C(=CC=Cc2n(CCCCCCCC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],109
C0761_A0004,CCCCCCCCCCCCN1C(=CC=Cc2n(CCCCCCCCCCCC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],96
C0434_A0004,C=CC[n+]1cn(C(C)CC#N)c2cccc(C)c21.[Br-],181
C1034_A0004,Cc1cccc2c1[n+](CCCC#N)cn2C(C)CC#N.[Br-],188
C0651_A0004,Cc1cccc2c1[n+](Cc1ccccc1)cn2C(C)CC#N.[Br-],215
C0896_A0004,COC(=O)c1ccc(NC(=O)C[n+]2cn(C(C)CC#N)c3cccc(C)c32)cc1.[Br-],142
C0360_A0004,COC(=O)C[n+]1c(N)n(NCc2ccccc2)c2ccccc21.[Br-],216
C0693_A0004,C#CC[n+]1c(CO)n(CCC#N)c2ccccc21.[Br-],187
C0939_A0004,C=CC[n+]1c(CO)n(CCC#N)c2ccccc21.[Br-],187
C1117_A0004,CCc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],158
C0589_A0004,Cc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],202
C0470_A0004,CCCc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],209
C0018_A0004,N#CCCn1c(CO)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],205
C1007_A0004,Cc1n(CCC(N)=O)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],256
C0699_A0004,CCCCc1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],173
C0720_A0004,CC(O)c1n(CCC#N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],183
C0617_A0004,Cc1n(N)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],230
C0252_A0004,Cc1n(N)c2ccccc2[n+]1CC(=O)c1cccs1.[Br-],222
C0123_A0004,Cc1n(N=Cc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],220
C0357_A0004,Cc1n(NCc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],219
C0636_A0004,Cc1n(N=Cc2ccc([N+](=O)[O-])cc2)c2ccccc2[n+]1CC(=O)c1ccccc1.[Br-],238
C0724_A0004,Cc1n(NCc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],229
C0908_A0004,CCn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],113
C0334_A0004,C=CCn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],106
C0170_A0004,O=C(C[n+]1cn(CO)c2ccccc21)c1ccccc1.[Br-],183
C0078_A0004,C=CCn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],215
C0817_A0004,CCn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],198
C0153_A0004,C=C(Br)Cn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],164
C0626_A0004,O=C(C[n+]1cn(CO)c2ccccc21)c1ccc(Br)cc1.[Br-],239
C0006_A0004,C=C(Br)Cn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],142
C0321_A0004,O=C(C[n+]1cn(Cc2ccccc2)c2ccccc21)c1ccc(Br)cc1.[Br-],126
C0202_A0004,Cn1c[n+](CCCn2c(=O)nc3n(-c4ccccc4)c4ccccc4nc-3c2=O)c2ccccc21.[Br-],271
C0380_A0004,CC(=O)C[n+]1cn(Cc2ccccc2)c2ccccc21.[Br-],129
C1027_A0004,CCOC(=O)C[n+]1c(C)n(Cc2ccccc2)c2ccccc21.[Br-],242
C0539_A0004,CCOC(=O)Cn1c(C)[n+](CC(=O)OCC)c2ccccc21.[Br-],250
C1066_A0004,CC(=O)C[n+]1cn(C)c2ccccc21.[Br-],119
C0666_A0004,Cn1c(Sc2ccccc2)[n+](Cc2ccccc2)c2ccccc21.[Br-],162
C0270_A0004,C=CCn1c[n+](CC=C)c2ccccc21.[Br-],96
C0830_A0004,CC=CC[n+]1cn(CCOCC)c2ccccc21.[Br-],107
C0815_A0004,C#CC[n+]1cn(CC=C)c2ccccc21.[Br-],178
C0354_A0004,C=CCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],201
C0219_A0004,CC=CC[n+]1cn(CCOCC)c2ccc(C)cc21.[Br-],77
C0610_A0004,C=CC[n+]1cn(CCOCC)c2ccc(C)cc21.[Br-],128
C0765_A0004,CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],208
C0684_A0004,C=CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],125
C0085_A0004,C=CCn1c[n+](Cc2ccc(Br)cc2)c2ccccc21.[Br-],179
C1005_A0004,CCOCCn1c[n+](CCc2ccccc2)c2ccccc21.[Br-],86
C0248_A0004,C=CCn1c[n+](CC#C[Si](C)(C)C)c2ccccc21.[Br-],145
C1103_A0004,C#CC[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],166
C0271_A0004,COCCn1c[n+](CCc2ccccc2)c2cc(C)ccc21.[Br-],122
C0114_A0004,C[Si](C)(C)CCCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],129
C0426_A0004,Cc1ccc2c(c1)[n+](CCc1ccccc1)cn2CCc1ccccc1.[Br-],123
C0930_A0004,COc1ccccc1C[n+]1cn(CCC[Si](C)(C)C)c2ccccc21.[Br-],176
C0884_A0004,O=[N+]([O-])c1ccc2c(c1)[n+](CCc1ccccc1)cn2CCc1ccccc1.[Br-],180
C0060_A0004,[Br-].c1ccc2c(c1)n(C13CC4CC(CC(C4)C1)C3)c[n+]2C12CC3CC(CC(C3)C1)C2,298
C0450_A0004,O=C(C[n+]1cn(Cc2ccccc2)c2ccccc21)c1cccs1.[Br-],205
C0211_A0004,CCCCCCCC[n+]1c(C)n(CC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],215
C0262_A0004,CCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],253
C1064_A0004,CCCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],247
C0127_A0004,CCCCCCCC[n+]1c(C)n(CCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],201
C0110_A0004,CCCCCCCC[n+]1c(C)n(CCCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],215
C0956_A0004,CCCCCCCC[n+]1c(C)n(CCCCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],255
C0309_A0004,CCCCCCCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],157
C0920_A0004,CCCCCCN1C(=CC=Cc2n(CCCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCC)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],146
C0632_A0004,CCCCCCCCN1C(=CC=Cc2n(CCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCCCC)N(CCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],114
C0680_A0004,CCCCCCCN1C(=C/C=C/c2n(CCCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCCC)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],128
C0024_A0004,CCCCCCCCCCN1C(=CC=Cc2n(CCCC(=O)O)c3cc(Cl)c(Cl)cc3[n+]2CCCCCCCCCC)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],107
C0612_A0004,CC(C)Cn1c[n+](C)c2ccccc21.[Br-],186
C0968_A0004,CC(C)n1c[n+](C(C)C)c2ccccc21.[Br-],125
C0851_A0004,CC(C)Cn1c[n+](CC(C)C)c2ccccc21.[Br-],178
C0837_A0004,CCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],306
C0622_A0004,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CC(=O)O.[Br-],160
C0468_A0004,CNC(=O)C[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],272
C0030_A0004,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CC(=O)Nc1ccccc1.[Br-],296
C0447_A0004,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCO.[Br-],274
C0436_A0004,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCBr.[Br-],257
C0736_A0004,CCCCCCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],233
C0537_A0004,CCCCCCCCCCCC[n+]1c(N)n(Cc2ccc(C)cc2)c2ccccc21.[Br-],243
C0997_A0004,CCCCCCCCCCCC[n+]1c(N)n(Cc2ccc(OC)cc2)c2ccccc21.[Br-],263
C0390_A0004,CCCCCCCCCCCC[n+]1c(N)n(CCCc2ccccc2)c2ccccc21.[Br-],228
C0836_A0004,CCCCCCCCCCCC[n+]1c(N)n(Cc2ccc(Cl)cc2)c2ccccc21.[Br-],272
C0969_A0004,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCCCCCBr.[Br-],240
C1000_A0004,CCCCCCCCCCCC[n+]1c(N)n(Cc2ccc(Cl)c(Cl)c2)c2ccccc21.[Br-],275
C0978_A0004,CC(C)(C)OC(=O)NCCCCCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],216
C0655_A0004,Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCCCCCN1C(=O)c2ccccc2C1=O.[Br-],200
C0296_A0004,O=C(Cn1cc[n+](CC(=O)c2ccccc2)c1)c1ccccc1.[Br-],265
C0301_A0004,Cn1c[n+](C)c2cc(Cl)ccc21.[Br-],275
C0087_A0004,CC(C(=O)c1ccc(-c2ccccc2)cc1)n1cc[n+](C(C)C(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],225
C0971_A0004,Cn1cc[n+](CC(=O)c2ccc(C(N)=O)cc2)c1.[Br-],235
C0115_A0004,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1.[Br-],231
C0943_A0004,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc(-c2ccccc2)cc1.[Br-],249
C0373_A0004,CC(=O)Cn1c(C)[n+](C)c2ccccc21.[Br-],234
C0510_A0004,CCOC(=O)C[n+]1c(C)n(CC)c2ccccc21.[Br-],233
C0975_A0004,Cn1c[n+](CC(=O)c2ccccc2)c2cc(Cl)ccc21.[Br-],234
C0886_A0004,CCCCCCCCCCCCCCCCn1c(C)[n+](CCCCCCCCCCCCCCCC)c2ccccc21.[Br-],239
C0472_A0004,Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c[n+]1CC(=O)c1ccccc1.[Br-],206
C0529_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(Br)cc2)cn1C.[Br-],220
C0484_A0004,CCn1c[n+](CC)c2ccccc21.[Br-],206
C1144_A0004,Cn1c[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],211
C0451_A0004,COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(C)cc2)c2ccccc21.[Br-],217
C0955_A0004,COC(=O)Cn1c(C)[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21.[Br-],211
C0171_A0004,CCCCCCCCn1c(C)[n+](CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],208
C0165_A0004,Cc1n(CCc2ccccc2)cc[n+]1CC(=O)c1ccc(Br)cc1.[Br-],193
C0581_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCc2ccccc2)cn1C.[Br-],173
C0048_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(-c3ccccc3)cc2)cn1C.[Br-],179
C0754_A0004,CCc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],178
C0601_A0004,C[n+]1ccn(C(c2ccccc2)c2ccccc2)c1.[Br-],174
C0180_A0004,O=C(Cn1c[n+](CC(=O)c2ccccc2)c2ccccc21)c1ccccc1.[Br-],178
C0090_A0004,CCOC(=O)C[n+]1cn(Cc2ccccc2)c2ccccc21.[Br-],167
C0883_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc(Br)cc2)cn1C.[Br-],159
C0359_A0004,Cc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],150
C1050_A0004,CCCn1cc[n+](CC(=O)c2ccccc2)c1.[Br-],149
C0396_A0004,CC[n+]1ccn(C(c2ccccc2)c2ccccc2)c1.[Br-],137
C0952_A0004,CCOC(=O)C[n+]1cn(C)c2ccccc21.[Br-],157
C0341_A0004,C[Si](C)(C)CCCn1c[n+](Cc2ccc(Br)cc2)c2ccccc21.[Br-],155
C0993_A0004,CCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C.[Br-],103
C0228_A0004,CCCC[n+]1cc(C[C@H]2COC(=O)[C@H]2CC)n(C)c1.[Br-],111
C0757_A0004,COC(=O)Cn1cc[n+](CC(=O)c2ccccc2)c1.[Br-],125
C0928_A0004,CCCCCCCCn1c[n+](CCCCCCCC)c2ccccc21.[Br-],107
C0363_A0004,CCCn1c[n+](CCC#N)c2ccccc21.[Br-],120
C0342_A0004,CCCCCCCCCCn1cc[n+](C)c1C.[Br-],85
C0460_A0004,CC[n+]1ccn(C)c1.[Br-],78
C0852_A0004,Cn1cc[n+](CCO)c1.[Br-],97
C0841_A0004,[Br-].c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,63
C0811_A0004,CCC[n+]1ccn(C)c1.[Br-],35
C1102_A0004,O=C(Cn1cc[n+](CC(=O)c2ccc(Br)cc2)c1)c1ccc(Br)cc1.[Br-],289
C0419_A0004,CCCCCCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21.[Br-],278
C0462_A0004,Cc1n(Cc2ccccc2)cc[n+]1CC(=O)c1ccccc1.[Br-],239
C0634_A0004,CC(C)(C(=O)c1ccc(-c2ccccc2)cc1)n1cc[n+](C(C)(C)C(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],241
C1129_A0004,Cn1cc[n+](CC(=O)c2ccc(-c3ccccc3)cc2)c1.[Br-],249
C0119_A0004,Cc1ccc(C[n+]2ccn(CCC(C(N)=O)(c3ccccc3)c3ccccc3)c2C)cc1.[Br-],241
C0263_A0004,Cc1n(CCCC(=O)O)c2ccccc2[n+]1Cc1ccccc1.[Br-],235
C0012_A0004,CC(=O)C(C)[n+]1c(C)n(C)c2ccccc21.[Br-],255
C0464_A0004,Cc1ccc2c(c1)[n+](CC(=O)c1ccccc1)cn2C.[Br-],245
C0066_A0004,Cc1n(Cc2ccccc2)c2ccccc2[n+]1CC(=O)c1ccc([N+](=O)[O-])cc1.[Br-],248
C0513_A0004,CCCCCCCCCn1c(C)[n+](CCCCCCCCC)c2ccccc21.[Br-],246
C0456_A0004,O=C(Cn1cc[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc([N+](=O)[O-])cc1.[Br-],215
C0898_A0004,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc(Br)cc1.[Br-],220
C0672_A0004,CCOC(=O)C[n+]1c(C)n(C)c2ccccc21.[Br-],215
C0139_A0004,COC(=O)Cn1c(C)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],205
C0306_A0004,CCOC(=O)Cn1c(C)[n+](CC(=O)c2ccccc2)c2ccccc21.[Br-],215
C0445_A0004,CCCCn1c(C)[n+](CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],217
C0941_A0004,CCCCN1C(=CC=Cc2n(CCCC)c3cc(Cl)c(Cl)cc3[n+]2CCCC(=O)O)N(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],200
C0731_A0004,Cn1cc[n+](CCc2ccc([N+](=O)[O-])cc2)c1.[Br-],185
C0824_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc(C)cc2)cn1C.[Br-],188
C0573_A0004,CC(C(=O)c1ccccc1)[n+]1ccn(C)c1.[Br-],169
C1046_A0004,N#CCC[n+]1ccn(CC(=O)c2ccccc2)c1.[Br-],186
C0924_A0004,C=CC[n+]1cn(C)c2ccccc21.[Br-],163
C1106_A0004,O=C(C[n+]1cn(Cc2ccccc2)c2ccccc21)c1ccccc1.[Br-],180
C0829_A0004,C=CCn1c[n+](CC)c2ccccc21.[Br-],175
C0266_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)cn1C.[Br-],140
C0383_A0004,Cn1cc[n+](C(C)(C)C(=O)c2ccccc2)c1.[Br-],139
C0575_A0004,CCCn1cc[n+](CCC)c1.[Br-],135
C0953_A0004,CC(C)n1cc[n+](C(C)C)c1.[Br-],137
C0265_A0004,CCCCCCCCCCCCn1c(C)[n+](CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],142
C1032_A0004,CCCCCCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],157
C0958_A0004,Cn1cc[n+](C)c1.[Br-],112
C1033_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccccc2)cn1C.[Br-],126
C0324_A0004,CCCCCCCCCCCCCCCCN1C(=CC=Cc2n(CCCCCCCCCCCCCCCC)c3ccccc3[n+]2CCCCCCCCCCCCCCCC)N(CCCCCCCCCCCCCCCC)c2ccccc21.[Br-],127
C0187_A0004,C=CCn1c[n+](CCC#N)c2ccccc21.[Br-],114
C0578_A0004,CCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C.[Br-],88
C0505_A0004,CCCC[n+]1ccn(C)c1.[Br-],78
C0316_A0004,C=CCn1cc[n+](C)c1.[Br-],53
C0604_A0004,CC[n+]1ccn([C@@H](C)CO)c1.[Br-],6
C0055_A0004,CCOC(=O)C[N+](C)(C)C.[Br-],159
C0933_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)CCCC.[Br-],84
C0347_A0004,CCCCCCC(=O)C[N+](CC)(CC)CC.[Br-],103
C0204_A0004,CCCCCCCCCCCCCCCC[N+](C)(CCO)CCO.[Br-],129
C0269_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)c1ccccc1.[Br-],117
C0605_A0004,CCCCCCCC[N+](C)(C)CCO.[Br-],117
C1105_A0004,CCCCCCCCC[N+](C)(C)CCO.[Br-],122
C0194_A0004,CCCCCCCCCCCC[N+](C)(C)CCO.[Br-],195
C1024_A0004,CCCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],204
C0703_A0004,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],204
C0994_A0004,CCCCCCCCCCCCCCC(O)C[N+](C)(C)CCO.[Br-],79
C0749_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)CC(O)CO.[Br-],66
C0008_A0004,CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCCCC.[Br-],138
C0344_A0004,CC(C)CCC[N+](C)(C)C.[Br-],210
C1133_A0004,CC(C)[N+](C)(C)CCO.[Br-],274
C0756_A0004,CCCC[N+](CC)(CC)CC.[Br-],208
C0313_A0004,CCCC[N+](C)(C)CCCC.[Br-],166
C0552_A0004,CCC(C)(O)C[N+](C)(C)C.[Br-],169
C0017_A0004,CCC(C[N+](C)(C)C)OC.[Br-],123
C0193_A0004,CCOC(CC)C[N+](C)(C)C.[Br-],160
C0113_A0004,CCCC(C[N+](C)(C)C)OC.[Br-],102
C1131_A0004,CCCCCCCCC[N+](C)(C)C.[Br-],212
C0368_A0004,C[N+](C)(C)CCOCCO.[Br-],85
C1157_A0004,CCCOC(CC)C[N+](C)(C)C.[Br-],148
C0158_A0004,CCCCC(C[N+](C)(C)C)OC.[Br-],99
C0302_A0004,CCCC(C[N+](C)(C)C)OCC.[Br-],148
C0557_A0004,CCCCCCC[N+](CC)(CC)CC.[Br-],110
